Lead_0,Lead_1,Lead_2,Lead_3,Lead_4,Lead_5,Lead_6,Lead_7,Lead_8,Lead_9,Lead_10
-671.835047459978,-445.3769369123751,-459.206057830764,-355.585050768677,-468.496884529053,-589.1581048566406,-507.64665146429786,-405.1365400802558,-600.1979925461629,-405.00708723318655,-364.3009910215145
-669.393641209978,-442.9355306623751,-454.323245330764,-358.026457018677,-470.938290779053,-591.5995111066406,-510.08805771429786,-402.6951338302558,-597.7565862961629,-400.12427473318655,-366.7423972715145
-671.835047459978,-440.4941244123751,-454.323245330764,-353.143644518677,-470.938290779053,-581.8338861066406,-512.5294639642979,-400.2537275802558,-595.3151800461629,-402.56568098318655,-369.1838035215145
-676.717859959978,-435.6113119123751,-456.764651580764,-355.585050768677,-473.379697029053,-576.9510736066406,-510.08805771429786,-397.8123213302558,-590.4323675461629,-402.56568098318655,-364.3009910215145
-666.952234959978,-438.0527181623751,-459.206057830764,-358.026457018677,-478.262509529053,-579.3924798566406,-512.5294639642979,-400.2537275802558,-592.8737737961629,-400.12427473318655,-366.7423972715145
-669.393641209978,-440.4941244123751,-461.647464080764,-355.585050768677,-475.821103279053,-581.8338861066406,-514.9708702142979,-397.8123213302558,-595.3151800461629,-400.12427473318655,-361.8595847715145
-664.510828709978,-438.0527181623751,-466.530276580764,-353.143644518677,-473.379697029053,-584.2752923566406,-517.4122764642979,-400.2537275802558,-597.7565862961629,-402.56568098318655,-364.3009910215145
-666.952234959978,-440.4941244123751,-466.530276580764,-355.585050768677,-475.821103279053,-584.2752923566406,-514.9708702142979,-402.6951338302558,-600.1979925461629,-402.56568098318655,-361.8595847715145
-669.393641209978,-440.4941244123751,-466.530276580764,-353.143644518677,-475.821103279053,-584.2752923566406,-514.9708702142979,-407.5779463302558,-600.1979925461629,-405.00708723318655,-361.8595847715145
-669.393641209978,-438.0527181623751,-466.530276580764,-353.143644518677,-466.055478279053,-586.7166986066406,-514.9708702142979,-407.5779463302558,-597.7565862961629,-397.68286848318655,-361.8595847715145
-669.393641209978,-438.0527181623751,-468.971682830764,-353.143644518677,-463.614072029053,-579.3924798566406,-510.08805771429786,-407.5779463302558,-597.7565862961629,-405.00708723318655,-356.9767722715145
-664.510828709978,-438.0527181623751,-464.088870330764,-353.143644518677,-463.614072029053,-576.9510736066406,-510.08805771429786,-407.5779463302558,-600.1979925461629,-405.00708723318655,-356.9767722715145
-669.393641209978,-438.0527181623751,-464.088870330764,-353.143644518677,-461.172665779053,-579.3924798566406,-510.08805771429786,-410.0193525802558,-600.1979925461629,-405.00708723318655,-354.5353660215145
-669.393641209978,-435.6113119123751,-466.530276580764,-350.702238268677,-458.731259529053,-579.3924798566406,-507.64665146429786,-412.4607588302558,-597.7565862961629,-402.56568098318655,-354.5353660215145
-671.835047459978,-438.0527181623751,-459.206057830764,-350.702238268677,-461.172665779053,-576.9510736066406,-512.5294639642979,-410.0193525802558,-600.1979925461629,-405.00708723318655,-356.9767722715145
-669.393641209978,-438.0527181623751,-454.323245330764,-353.143644518677,-456.289853279053,-579.3924798566406,-507.64665146429786,-412.4607588302558,-605.0808050461629,-407.44849348318655,-354.5353660215145
-666.952234959978,-440.4941244123751,-456.764651580764,-348.260832018677,-458.731259529053,-581.8338861066406,-512.5294639642979,-410.0193525802558,-602.6393987961629,-405.00708723318655,-349.6525535215145
-664.510828709978,-438.0527181623751,-459.206057830764,-345.819425768677,-466.055478279053,-579.3924798566406,-510.08805771429786,-412.4607588302558,-605.0808050461629,-407.44849348318655,-342.3283347715145
-662.069422459978,-442.9355306623751,-454.323245330764,-343.378019518677,-470.938290779053,-576.9510736066406,-510.08805771429786,-407.5779463302558,-607.5222112961629,-405.00708723318655,-342.3283347715145
-657.186609959978,-440.4941244123751,-459.206057830764,-345.819425768677,-468.496884529053,-574.5096673566406,-507.64665146429786,-402.6951338302558,-607.5222112961629,-397.68286848318655,-337.4455222715145
-654.745203709978,-445.3769369123751,-456.764651580764,-343.378019518677,-463.614072029053,-576.9510736066406,-505.20524521429786,-400.2537275802558,-602.6393987961629,-400.12427473318655,-339.8869285215145
-652.303797459978,-442.9355306623751,-459.206057830764,-345.819425768677,-468.496884529053,-574.5096673566406,-502.76383896429786,-395.3709150802558,-605.0808050461629,-402.56568098318655,-342.3283347715145
-657.186609959978,-445.3769369123751,-461.647464080764,-348.260832018677,-463.614072029053,-576.9510736066406,-500.32243271429786,-395.3709150802558,-605.0808050461629,-405.00708723318655,-342.3283347715145
-649.862391209978,-447.8183431623751,-464.088870330764,-350.702238268677,-466.055478279053,-581.8338861066406,-502.76383896429786,-395.3709150802558,-607.5222112961629,-409.88989973318655,-344.7697410215145
-652.303797459978,-445.3769369123751,-464.088870330764,-345.819425768677,-468.496884529053,-579.3924798566406,-500.32243271429786,-397.8123213302558,-609.9636175461629,-407.44849348318655,-342.3283347715145
-647.420984959978,-447.8183431623751,-461.647464080764,-343.378019518677,-470.938290779053,-581.8338861066406,-495.43962021429786,-400.2537275802558,-612.4050237961629,-402.56568098318655,-344.7697410215145
-642.538172459978,-445.3769369123751,-466.530276580764,-338.495207018677,-473.379697029053,-584.2752923566406,-497.88102646429786,-395.3709150802558,-609.9636175461629,-400.12427473318655,-347.2111472715145
-644.979578709978,-442.9355306623751,-466.530276580764,-333.612394518677,-475.821103279053,-586.7166986066406,-500.32243271429786,-397.8123213302558,-612.4050237961629,-397.68286848318655,-347.2111472715145
-640.096766209978,-440.4941244123751,-459.206057830764,-336.053800768677,-473.379697029053,-584.2752923566406,-495.43962021429786,-400.2537275802558,-614.8464300461629,-392.80005598318655,-347.2111472715145
-635.213953709978,-435.6113119123751,-454.323245330764,-333.612394518677,-475.821103279053,-581.8338861066406,-492.99821396429786,-405.1365400802558,-612.4050237961629,-385.47583723318655,-344.7697410215145
-627.889734959978,-438.0527181623751,-449.440432830764,-336.053800768677,-473.379697029053,-581.8338861066406,-488.11540146429786,-407.5779463302558,-609.9636175461629,-383.03443098318655,-339.8869285215145
-623.006922459978,-440.4941244123751,-446.999026580764,-336.053800768677,-468.496884529053,-579.3924798566406,-485.67399521429786,-410.0193525802558,-607.5222112961629,-380.59302473318655,-342.3283347715145
-625.448328709978,-442.9355306623751,-442.116214080764,-338.495207018677,-466.055478279053,-576.9510736066406,-480.79118271429786,-412.4607588302558,-612.4050237961629,-380.59302473318655,-344.7697410215145
-620.565516209978,-445.3769369123751,-444.557620330764,-336.053800768677,-466.055478279053,-581.8338861066406,-478.34977646429786,-410.0193525802558,-609.9636175461629,-378.15161848318655,-342.3283347715145
-620.565516209978,-447.8183431623751,-449.440432830764,-338.495207018677,-463.614072029053,-581.8338861066406,-473.46696396429786,-412.4607588302558,-612.4050237961629,-380.59302473318655,-339.8869285215145
-618.124109959978,-442.9355306623751,-451.881839080764,-340.936613268677,-458.731259529053,-584.2752923566406,-468.58415146429786,-410.0193525802558,-605.0808050461629,-383.03443098318655,-342.3283347715145
-620.565516209978,-438.0527181623751,-454.323245330764,-343.378019518677,-461.172665779053,-579.3924798566406,-466.14274521429786,-407.5779463302558,-607.5222112961629,-385.47583723318655,-344.7697410215145
-618.124109959978,-435.6113119123751,-449.440432830764,-345.819425768677,-456.289853279053,-581.8338861066406,-463.70133896429786,-407.5779463302558,-602.6393987961629,-387.91724348318655,-347.2111472715145
-620.565516209978,-438.0527181623751,-446.999026580764,-345.819425768677,-461.172665779053,-581.8338861066406,-458.81852646429786,-412.4607588302558,-605.0808050461629,-390.35864973318655,-349.6525535215145
-623.006922459978,-440.4941244123751,-442.116214080764,-343.378019518677,-453.848447029053,-579.3924798566406,-463.70133896429786,-410.0193525802558,-602.6393987961629,-387.91724348318655,-347.2111472715145
-620.565516209978,-438.0527181623751,-439.674807830764,-338.495207018677,-451.407040779053,-576.9510736066406,-461.25993271429786,-407.5779463302558,-605.0808050461629,-390.35864973318655,-349.6525535215145
-623.006922459978,-440.4941244123751,-437.233401580764,-338.495207018677,-456.289853279053,-579.3924798566406,-456.37712021429786,-405.1365400802558,-607.5222112961629,-390.35864973318655,-347.2111472715145
-623.006922459978,-438.0527181623751,-439.674807830764,-331.170988268677,-458.731259529053,-581.8338861066406,-461.25993271429786,-410.0193525802558,-605.0808050461629,-387.91724348318655,-347.2111472715145
-620.565516209978,-435.6113119123751,-442.116214080764,-333.612394518677,-461.172665779053,-579.3924798566406,-461.25993271429786,-412.4607588302558,-602.6393987961629,-390.35864973318655,-349.6525535215145
-623.006922459978,-430.7284994123751,-444.557620330764,-336.053800768677,-463.614072029053,-576.9510736066406,-461.25993271429786,-407.5779463302558,-600.1979925461629,-390.35864973318655,-352.0939597715145
-625.448328709978,-430.7284994123751,-446.999026580764,-338.495207018677,-463.614072029053,-576.9510736066406,-461.25993271429786,-410.0193525802558,-600.1979925461629,-390.35864973318655,-349.6525535215145
-623.006922459978,-428.2870931623751,-449.440432830764,-338.495207018677,-463.614072029053,-579.3924798566406,-461.25993271429786,-410.0193525802558,-600.1979925461629,-392.80005598318655,-349.6525535215145
-623.006922459978,-428.2870931623751,-451.881839080764,-338.495207018677,-466.055478279053,-579.3924798566406,-463.70133896429786,-405.1365400802558,-600.1979925461629,-390.35864973318655,-342.3283347715145
-627.889734959978,-428.2870931623751,-449.440432830764,-331.170988268677,-461.172665779053,-579.3924798566406,-463.70133896429786,-402.6951338302558,-600.1979925461629,-392.80005598318655,-342.3283347715145
-627.889734959978,-428.2870931623751,-446.999026580764,-331.170988268677,-461.172665779053,-579.3924798566406,-466.14274521429786,-400.2537275802558,-597.7565862961629,-392.80005598318655,-339.8869285215145
-627.889734959978,-428.2870931623751,-446.999026580764,-333.612394518677,-458.731259529053,-579.3924798566406,-468.58415146429786,-400.2537275802558,-592.8737737961629,-395.24146223318655,-342.3283347715145
-625.448328709978,-428.2870931623751,-444.557620330764,-336.053800768677,-456.289853279053,-579.3924798566406,-471.02555771429786,-402.6951338302558,-592.8737737961629,-392.80005598318655,-339.8869285215145
-627.889734959978,-428.2870931623751,-444.557620330764,-331.170988268677,-458.731259529053,-581.8338861066406,-473.46696396429786,-402.6951338302558,-587.9909612961629,-385.47583723318655,-342.3283347715145
-632.772547459978,-428.2870931623751,-446.999026580764,-323.846769518677,-461.172665779053,-579.3924798566406,-471.02555771429786,-405.1365400802558,-590.4323675461629,-390.35864973318655,-344.7697410215145
-632.772547459978,-430.7284994123751,-451.881839080764,-321.405363268677,-458.731259529053,-581.8338861066406,-473.46696396429786,-410.0193525802558,-592.8737737961629,-387.91724348318655,-342.3283347715145
-627.889734959978,-433.1699056623751,-449.440432830764,-318.963957018677,-456.289853279053,-576.9510736066406,-475.90837021429786,-407.5779463302558,-590.4323675461629,-383.03443098318655,-344.7697410215145
-630.331141209978,-430.7284994123751,-446.999026580764,-314.081144518677,-453.848447029053,-574.5096673566406,-471.02555771429786,-405.1365400802558,-587.9909612961629,-385.47583723318655,-347.2111472715145
-627.889734959978,-433.1699056623751,-444.557620330764,-316.522550768677,-448.965634529053,-576.9510736066406,-466.14274521429786,-407.5779463302558,-583.1081487961629,-387.91724348318655,-349.6525535215145
-630.331141209978,-430.7284994123751,-442.116214080764,-318.963957018677,-451.407040779053,-574.5096673566406,-468.58415146429786,-410.0193525802558,-585.5495550461629,-390.35864973318655,-352.0939597715145
-627.889734959978,-428.2870931623751,-444.557620330764,-321.405363268677,-446.524228279053,-576.9510736066406,-471.02555771429786,-402.6951338302558,-587.9909612961629,-392.80005598318655,-354.5353660215145
-632.772547459978,-430.7284994123751,-442.116214080764,-318.963957018677,-441.641415779053,-579.3924798566406,-473.46696396429786,-405.1365400802558,-590.4323675461629,-397.68286848318655,-356.9767722715145
-630.331141209978,-430.7284994123751,-437.233401580764,-316.522550768677,-448.965634529053,-576.9510736066406,-471.02555771429786,-402.6951338302558,-585.5495550461629,-395.24146223318655,-354.5353660215145
-625.448328709978,-428.2870931623751,-434.791995330764,-311.639738268677,-446.524228279053,-574.5096673566406,-468.58415146429786,-405.1365400802558,-583.1081487961629,-387.91724348318655,-352.0939597715145
-627.889734959978,-423.4042806623751,-437.233401580764,-309.198332018677,-448.965634529053,-572.0682611066406,-463.70133896429786,-407.5779463302558,-585.5495550461629,-390.35864973318655,-354.5353660215145
-623.006922459978,-425.8456869123751,-432.350589080764,-311.639738268677,-446.524228279053,-572.0682611066406,-458.81852646429786,-410.0193525802558,-580.6667425461629,-392.80005598318655,-356.9767722715145
-625.448328709978,-423.4042806623751,-429.909182830764,-306.756925768677,-441.641415779053,-574.5096673566406,-461.25993271429786,-412.4607588302558,-583.1081487961629,-395.24146223318655,-359.4181785215145
-630.331141209978,-423.4042806623751,-437.233401580764,-304.315519518677,-446.524228279053,-576.9510736066406,-458.81852646429786,-412.4607588302558,-578.2253362961629,-392.80005598318655,-361.8595847715145
-635.213953709978,-425.8456869123751,-439.674807830764,-306.756925768677,-448.965634529053,-579.3924798566406,-461.25993271429786,-414.9021650802558,-573.3425237961629,-390.35864973318655,-366.7423972715145
-632.772547459978,-423.4042806623751,-442.116214080764,-309.198332018677,-446.524228279053,-581.8338861066406,-458.81852646429786,-419.7849775802558,-575.7839300461629,-387.91724348318655,-366.7423972715145
-627.889734959978,-420.9628744123751,-446.999026580764,-314.081144518677,-446.524228279053,-584.2752923566406,-453.93571396429786,-422.2263838302558,-578.2253362961629,-390.35864973318655,-369.1838035215145
-630.331141209978,-423.4042806623751,-442.116214080764,-311.639738268677,-444.082822029053,-586.7166986066406,-456.37712021429786,-419.7849775802558,-575.7839300461629,-385.47583723318655,-371.6252097715145
-625.448328709978,-420.9628744123751,-439.674807830764,-314.081144518677,-446.524228279053,-589.1581048566406,-453.93571396429786,-417.3435713302558,-580.6667425461629,-383.03443098318655,-376.5080222715145
